City_Code,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Health Indicator,Holding_Policy_Duration,Health Indicator_Missing_Flag,Holding_Policy_Duration_Missing_Flag,Holding_Policy_Type_Missing_Flag,Region_Code,Upper_Age,Lower_Age,Reco_Policy_Cat,Response,Reco_Policy_Premium_bin,Holding_Policy_Type_bin,Response_KMeans_Clusters
26,0,0,0,0,15,1,1,1,390,75,75,22,0,3,0,3
11,0,1,1,1,15,0,1,1,2140,67,62,18,0,3,0,2
11,1,0,0,0,15,1,1,1,1073,43,43,11,0,3,0,1
31,0,1,0,6,0,0,0,0,347,41,19,21,0,3,1,3
0,1,0,0,0,5,1,0,0,2506,51,51,16,0,3,1,2
5,1,1,0,4,0,0,0,0,1608,39,17,20,0,3,2,1
22,0,0,0,2,7,0,0,0,1069,29,29,19,1,3,1,1
0,0,0,0,5,0,0,0,0,3944,56,56,17,0,3,2,4
30,0,0,0,0,8,1,0,0,2101,54,54,15,0,3,2,2
22,0,1,0,1,5,0,0,0,245,57,20,16,0,3,2,3
34,1,0,0,0,1,1,0,0,4099,38,38,20,1,3,1,0
34,0,0,0,5,3,0,0,0,3220,33,33,21,0,3,1,4
3,0,0,0,0,5,1,0,0,3357,50,50,22,0,3,1,4
30,0,0,0,0,15,1,1,1,2182,37,37,16,1,3,0,2
0,1,0,0,1,15,0,1,1,1149,23,23,16,0,3,0,1
13,1,0,0,2,15,0,1,1,4831,34,34,20,1,3,0,0
4,0,0,0,2,7,0,0,0,718,31,31,18,0,3,2,3
15,0,1,1,1,5,0,0,0,366,57,54,21,0,3,3,3
14,0,0,0,2,0,0,0,0,378,21,21,18,0,3,2,3
32,0,0,0,4,7,0,0,0,1064,41,41,6,0,3,1,1
0,0,0,0,1,0,0,0,0,1318,31,31,13,0,3,1,1
34,1,0,0,2,15,0,1,1,453,75,75,1,0,3,0,3
22,0,0,0,2,5,0,0,0,2131,72,72,18,0,3,2,2
0,1,0,0,0,9,1,0,0,3477,54,54,20,1,3,1,4
13,0,0,0,3,12,0,0,0,4838,31,31,13,0,3,1,0
1,1,0,0,0,15,1,1,1,1456,22,22,18,1,3,0,1
6,1,0,0,1,5,0,0,0,1422,64,64,19,1,3,1,1
11,0,1,1,4,15,0,1,1,562,34,33,22,0,3,0,3
31,0,1,1,1,0,0,0,0,347,54,27,21,0,3,2,3
3,0,1,1,4,8,0,0,0,330,75,71,20,0,3,2,3
34,1,0,0,4,7,0,0,0,162,32,32,21,0,3,1,3
11,1,0,0,5,7,0,0,0,1617,46,46,14,0,3,1,1
0,0,0,0,2,0,0,0,0,169,60,60,21,1,3,3,3
11,1,0,0,0,15,1,1,1,1711,65,65,2,1,3,0,1
0,1,1,1,3,1,0,0,0,4160,32,31,2,0,3,1,0
6,0,1,1,4,15,0,1,1,1191,51,33,22,1,3,0,1
0,0,0,0,0,7,1,0,0,2408,69,69,18,0,3,3,2
20,1,0,0,3,9,0,0,0,3484,49,49,14,0,3,1,4
32,0,0,0,1,9,0,0,0,2391,53,53,22,0,3,1,2
6,1,0,0,1,5,0,0,0,4038,68,68,18,0,3,2,4
11,0,0,0,1,0,0,0,0,794,38,38,18,0,3,2,1
18,0,0,0,2,0,0,0,0,452,37,37,21,0,3,2,3
17,0,0,0,2,2,0,0,0,2610,41,41,12,0,3,1,2
11,0,0,0,0,1,1,0,0,2823,46,46,21,0,3,2,4
33,0,0,0,4,8,0,0,0,241,53,53,18,0,3,2,3
9,1,0,0,3,0,0,0,0,705,48,48,20,0,3,1,3
0,1,0,0,1,15,0,1,1,951,21,21,19,1,3,0,1
0,1,1,1,1,10,0,0,0,1984,30,27,5,0,3,1,2
10,1,0,0,2,15,0,1,1,1806,23,23,1,0,3,0,2
30,0,0,0,2,15,0,1,1,3376,25,25,15,1,0,0,4
0,1,0,0,3,15,0,1,1,4283,28,28,19,0,0,0,0
33,0,0,0,1,8,0,0,0,243,58,58,14,0,3,2,3
7,1,1,1,0,7,1,0,0,22,28,24,20,0,3,1,3
1,1,0,0,1,15,0,1,1,29,22,22,18,0,0,0,3
16,1,0,0,1,15,0,1,1,6035,19,19,1,0,0,0,0
11,0,0,0,2,6,0,0,0,365,37,37,22,0,3,1,3
30,1,0,0,4,8,0,0,0,151,36,36,16,0,3,2,3
11,1,0,0,1,11,0,0,0,110,28,28,12,0,3,2,3
0,0,0,0,0,5,1,0,0,4,75,75,18,1,3,2,3
30,1,0,0,1,15,0,1,1,1635,40,40,16,0,3,0,1
0,0,0,0,2,9,0,0,0,1541,61,61,13,0,3,2,1
11,0,0,0,3,15,0,1,1,365,55,55,17,1,3,0,3
7,1,0,0,5,15,0,1,1,1262,23,23,20,0,0,0,1
11,0,0,0,0,7,1,0,0,1189,66,66,22,0,3,3,1
14,1,0,0,0,7,1,0,0,1761,24,24,21,0,0,2,2
0,1,0,0,1,8,0,0,0,99,30,30,8,0,3,2,3
11,1,0,0,0,15,1,1,1,1820,29,29,18,0,3,0,2
17,1,0,0,4,7,0,0,0,478,60,60,21,1,3,1,3
9,1,0,0,0,15,1,1,1,1917,39,39,22,0,3,0,2
32,0,0,0,2,15,0,1,1,195,22,22,20,0,0,0,3
12,0,0,0,1,9,0,0,0,3854,27,27,17,0,3,1,4
0,0,0,0,1,5,0,0,0,790,62,62,8,1,3,2,1
0,0,0,0,0,12,1,0,0,273,50,50,16,0,3,2,3
22,0,0,0,0,15,1,1,1,875,39,39,2,0,3,0,1
22,1,0,0,1,0,0,0,0,3314,29,29,18,0,2,2,4
0,0,0,0,4,7,0,0,0,1819,39,39,21,0,3,2,2
0,0,0,0,0,8,1,0,0,36,69,69,20,0,3,1,3
35,0,0,0,0,15,1,1,1,1442,50,50,22,1,3,0,1
33,0,0,0,0,15,1,1,1,677,28,28,19,0,0,0,3
11,0,0,0,0,15,1,1,1,4326,62,62,22,0,3,0,0
32,0,0,0,0,15,1,1,1,253,52,52,21,0,3,0,3
11,1,0,0,0,15,1,1,1,1160,32,32,11,0,3,0,1
2,1,0,0,0,8,1,0,0,1304,28,28,19,0,3,1,1
0,0,0,0,0,6,1,0,0,5264,75,75,18,0,3,2,0
34,1,1,1,2,0,0,0,0,541,41,29,21,0,3,2,3
35,0,1,1,2,11,0,0,0,263,30,28,4,0,3,1,3
32,0,0,0,3,8,0,0,0,776,37,37,10,0,3,1,1
32,0,1,1,2,15,0,1,1,400,59,58,21,1,3,0,3
8,0,1,0,3,7,0,0,0,4355,59,17,2,1,3,1,0
33,1,0,0,0,0,1,0,0,2836,30,30,22,0,3,1,4
0,0,1,1,5,15,0,1,1,3662,56,52,22,1,3,0,4
11,0,0,0,2,13,0,0,0,17,75,75,11,1,3,2,3
1,1,0,0,3,15,0,1,1,532,26,26,12,0,3,0,3
30,1,0,0,0,15,1,1,1,211,19,19,5,0,3,0,3
0,0,1,1,2,12,0,0,0,3265,75,73,22,1,3,3,4
0,0,1,1,5,5,0,0,0,3412,42,16,19,0,3,2,4
1,1,0,0,0,10,1,0,0,1586,60,60,18,0,3,1,1
11,0,0,0,4,12,0,0,0,1451,71,71,22,1,3,3,1
10,0,0,0,0,15,1,1,1,909,73,73,1,0,3,0,1
0,0,0,0,4,2,0,0,0,16,72,72,17,1,3,3,3
35,1,0,0,1,15,0,1,1,702,59,59,4,0,3,0,3
10,0,1,0,2,12,0,0,0,2466,46,19,19,0,3,1,2
30,0,0,0,5,14,0,0,0,3563,41,41,18,1,3,2,4
19,1,0,0,0,8,1,0,0,2559,25,25,4,0,3,2,2
13,0,0,0,0,15,1,1,1,5694,48,48,13,1,3,0,0
0,1,0,0,1,15,0,1,1,432,24,24,7,0,0,0,3
0,1,0,0,1,9,0,0,0,2412,34,34,20,1,3,1,2
30,1,0,0,0,2,1,0,0,1976,31,31,7,0,3,2,2
34,1,0,0,3,15,0,1,1,3932,43,43,19,1,3,0,4
8,0,0,0,1,15,0,1,1,420,42,42,15,0,3,0,3
1,1,0,0,1,15,0,1,1,993,33,33,13,0,3,0,1
34,1,0,0,4,11,0,0,0,3065,27,27,21,0,3,2,4
0,1,0,0,0,15,1,1,1,948,30,30,12,0,3,0,1
0,0,0,0,0,5,1,0,0,5,56,56,16,0,3,2,3
0,0,0,0,2,8,0,0,0,906,40,40,20,0,3,1,1
32,0,0,0,2,15,0,1,1,3186,20,20,21,0,3,0,4
0,0,0,0,1,15,0,1,1,1969,25,25,16,1,3,0,2
0,0,1,1,0,5,1,0,0,462,69,61,19,0,3,2,3
0,1,0,0,0,7,1,0,0,4620,24,24,21,0,3,2,0
19,0,1,1,0,7,1,0,0,1335,55,19,4,0,3,2,1
31,1,0,0,1,15,0,1,1,3250,53,53,21,1,3,0,4
31,0,0,0,1,15,0,1,1,539,25,25,17,0,3,0,3
11,1,0,0,4,8,0,0,0,1247,40,40,3,1,3,2,1
30,1,0,0,3,5,0,0,0,37,59,59,7,0,3,1,3
0,1,1,0,1,15,0,1,1,1662,51,20,7,1,3,0,1
30,0,0,0,1,3,0,0,0,70,66,66,18,0,3,1,3
3,0,0,0,0,14,1,0,0,288,32,32,1,0,0,1,3
22,0,1,1,3,10,0,0,0,610,31,30,16,0,3,2,3
4,0,0,0,1,15,0,1,1,4250,26,26,6,1,3,0,0
11,1,0,0,2,8,0,0,0,3619,58,58,18,0,3,3,4
0,0,1,1,4,1,0,0,0,3698,75,57,17,0,3,3,4
1,1,0,0,3,12,0,0,0,872,66,66,21,0,3,2,1
6,1,0,0,3,9,0,0,0,2400,42,42,1,0,3,2,2
9,1,0,0,3,13,0,0,0,853,30,30,22,0,3,2,1
34,1,0,0,0,5,1,0,0,1092,52,52,20,0,3,3,1
0,0,0,0,0,5,1,0,0,26,75,75,21,1,3,2,3
0,1,0,0,6,15,0,1,1,68,33,33,16,0,3,0,3
11,1,0,0,0,7,1,0,0,1108,28,28,18,0,3,2,1
35,1,1,1,1,0,0,0,0,3868,46,16,22,1,3,1,4
30,0,1,1,4,15,0,1,1,431,33,30,1,0,3,0,3
34,1,0,0,2,15,0,1,1,5581,43,43,10,1,3,0,0
0,0,0,0,3,8,0,0,0,2357,75,75,19,0,3,1,2
21,0,0,0,0,1,1,0,0,3150,35,35,2,0,3,1,4
1,1,0,0,0,5,1,0,0,4031,49,49,17,0,3,3,4
2,1,0,0,1,15,0,1,1,1433,22,22,21,0,3,0,1
33,1,0,0,4,15,0,1,1,243,28,28,17,0,3,0,3
6,1,0,0,2,0,0,0,0,666,27,27,16,0,3,1,3
0,0,0,0,1,15,0,1,1,36,46,46,16,1,3,0,3
34,1,0,0,1,15,0,1,1,5189,23,23,9,0,3,0,0
11,1,0,0,3,10,0,0,0,1898,38,38,11,0,3,2,2
22,0,1,1,0,15,1,1,1,1821,61,59,18,0,3,0,2
0,0,0,0,1,10,0,0,0,134,57,57,17,0,3,1,3
7,1,1,1,1,15,0,1,1,1056,22,19,21,0,0,0,1
22,0,0,0,1,5,0,0,0,927,48,48,17,1,3,3,1
0,1,1,0,5,15,0,1,1,3389,56,44,21,0,3,0,4
8,0,0,0,1,7,0,0,0,1142,23,23,22,0,3,1,1
35,0,0,0,0,7,1,0,0,623,70,70,4,0,3,3,3
3,1,0,0,1,15,0,1,1,3047,59,59,12,1,3,0,4
0,1,0,0,4,8,0,0,0,1763,52,52,18,1,3,2,2
11,1,0,0,1,15,0,1,1,1869,24,24,17,0,0,0,2
15,0,0,0,2,7,0,0,0,177,34,34,18,0,3,2,3
11,0,0,0,3,5,0,0,0,2831,44,44,18,0,3,2,4
11,0,0,0,0,5,1,0,0,1196,66,66,14,0,3,2,1
0,0,1,1,0,15,1,1,1,1817,56,51,22,0,3,0,2
34,0,0,0,3,12,0,0,0,4162,38,38,18,0,3,2,0
35,1,0,0,4,5,0,0,0,5922,54,54,22,1,3,3,0
22,1,0,0,3,15,0,1,1,258,19,19,12,0,3,0,3
8,0,0,0,0,15,1,1,1,1757,26,26,12,0,3,0,2
11,1,0,0,0,15,1,1,1,2414,24,24,11,0,3,0,2
7,1,0,0,8,0,0,0,0,3126,34,34,6,0,3,2,4
30,0,0,0,4,8,0,0,0,4174,41,41,21,0,3,2,0
3,1,0,0,2,1,0,0,0,3592,40,40,16,1,3,1,4
22,1,0,0,4,7,0,0,0,2837,26,26,18,1,3,2,4
11,1,0,0,0,0,1,0,0,941,30,30,11,0,3,2,1
17,0,0,0,2,15,0,1,1,1167,27,27,15,1,3,0,1
21,0,0,0,1,9,0,0,0,501,74,74,12,0,3,1,3
32,0,0,0,2,0,0,0,0,377,63,63,17,0,3,1,3
16,1,0,0,0,15,1,1,1,618,22,22,16,0,0,0,3
30,0,1,1,0,7,1,0,0,1679,36,27,14,0,3,1,1
32,1,0,0,3,15,0,1,1,1411,57,57,1,0,3,0,1
13,0,0,0,3,0,0,0,0,5349,28,28,17,1,0,2,0
0,0,1,0,2,12,0,0,0,494,58,26,22,0,3,1,3
4,1,0,0,0,2,1,0,0,3271,53,53,14,0,3,2,4
22,1,0,0,1,15,0,1,1,172,21,21,14,0,3,0,3
9,1,1,0,0,7,1,0,0,2485,75,59,2,0,3,2,2
16,1,0,0,6,15,0,1,1,2748,25,25,16,1,0,0,2
22,0,0,0,3,12,0,0,0,1090,62,62,20,0,3,1,1
0,0,1,1,8,5,0,0,0,3072,37,33,13,0,3,3,4
34,0,1,1,4,15,0,1,1,3494,65,51,2,0,3,0,4
11,0,1,0,2,12,0,0,0,1034,71,21,22,0,3,3,1
1,0,0,0,2,6,0,0,0,570,34,34,2,0,3,3,3
0,0,1,1,5,0,0,0,0,977,72,71,21,0,3,3,1
3,0,0,0,0,15,1,1,1,1919,47,47,16,0,3,0,2
7,1,0,0,2,8,0,0,0,4808,24,24,22,1,3,1,0
7,0,0,0,2,8,0,0,0,1122,51,51,20,0,3,2,1
0,0,1,1,1,11,0,0,0,26,60,23,5,0,3,2,3
11,0,0,0,4,8,0,0,0,301,49,49,21,0,3,3,3
11,0,1,1,4,15,0,1,1,2371,47,23,11,0,3,0,2
21,0,1,1,2,15,0,1,1,1828,38,36,18,0,3,0,2
7,0,1,1,0,5,1,0,0,1175,59,48,9,0,3,3,1
2,0,0,0,1,15,0,1,1,4063,73,73,19,0,3,0,4
3,1,0,0,0,15,1,1,1,3605,19,19,17,0,0,0,4
11,0,0,0,3,11,0,0,0,21,74,74,21,0,3,1,3
11,1,0,0,3,15,0,1,1,489,20,20,17,0,3,0,3
17,1,0,0,1,15,0,1,1,1290,20,20,2,0,3,0,1
35,0,0,0,1,15,0,1,1,852,34,34,19,0,3,0,1
11,0,0,0,1,12,0,0,0,133,54,54,18,1,3,2,3
22,1,0,0,1,0,0,0,0,2097,73,73,16,0,3,2,2
35,0,0,0,0,15,1,1,1,66,69,69,12,0,3,0,3
32,0,0,0,0,15,1,1,1,114,33,33,10,0,3,0,3
0,0,0,0,0,10,1,0,0,19,73,73,7,0,3,2,3
30,1,0,0,4,0,0,0,0,1202,54,54,16,0,3,1,1
32,0,0,0,0,0,1,0,0,3136,26,26,13,1,3,1,4
22,0,0,0,3,12,0,0,0,610,75,75,16,0,3,1,3
1,0,1,1,0,7,1,0,0,2602,34,32,18,0,3,2,2
8,0,1,1,0,15,1,1,1,3517,35,31,12,0,3,0,4
8,1,0,0,1,15,0,1,1,1118,21,21,22,0,3,0,1
4,0,1,0,1,7,0,0,0,1267,53,22,2,0,3,1,1
11,1,0,0,4,15,0,1,1,23,25,25,3,0,3,0,3
34,1,0,0,2,0,0,0,0,2963,29,29,2,0,0,3,4
0,1,1,0,0,15,1,1,1,2506,63,34,13,0,3,0,2
11,1,0,0,3,15,0,1,1,521,24,24,17,0,3,0,3
0,0,1,1,5,12,0,0,0,3633,75,71,22,0,3,3,4
3,1,0,0,4,8,0,0,0,3586,35,35,19,0,3,1,4
11,0,1,0,1,15,0,1,1,3723,51,48,3,0,3,0,4
0,1,0,0,0,15,1,1,1,36,26,26,19,1,3,0,3
2,0,1,1,0,9,1,0,0,1613,63,60,22,0,3,3,1
30,0,0,0,3,10,0,0,0,4032,27,27,22,0,0,1,4
19,1,0,0,1,15,0,1,1,2066,40,40,21,0,3,0,2
11,0,0,0,7,7,0,0,0,47,30,30,22,0,3,3,3
7,1,0,0,1,15,0,1,1,1354,21,21,17,0,0,0,1
0,0,0,0,0,1,1,0,0,36,70,70,5,1,3,2,3
9,0,0,0,3,8,0,0,0,1385,60,60,2,1,3,1,1
0,0,1,1,0,15,1,1,1,1705,49,44,19,1,3,0,1
22,0,1,1,0,3,1,0,0,931,60,44,16,0,3,2,1
34,0,0,0,2,15,0,1,1,1141,41,41,22,0,3,0,1
0,0,1,1,0,15,1,1,1,442,74,71,12,0,3,0,3
0,0,0,0,0,8,1,0,0,681,75,75,21,0,3,2,3
32,1,0,0,3,15,0,1,1,535,23,23,18,0,0,0,3
0,0,1,1,4,15,0,1,1,2217,30,24,22,0,3,0,2
0,1,0,0,0,0,1,0,0,1969,21,21,16,1,3,1,2
34,1,0,0,0,0,1,0,0,1923,64,64,1,0,3,1,2
35,0,0,0,1,15,0,1,1,1037,28,28,6,0,3,0,1
30,0,1,1,5,14,0,0,0,37,68,62,7,0,3,2,3
0,0,0,0,2,14,0,0,0,1099,32,32,16,0,3,3,1
31,1,0,0,0,0,1,0,0,3519,28,28,1,0,3,1,4
11,0,0,0,1,15,0,1,1,2227,52,52,13,0,3,0,2
17,0,0,0,0,7,1,0,0,836,29,29,21,0,3,2,1
4,1,0,0,0,5,1,0,0,842,75,75,4,0,3,2,1
30,1,0,0,0,10,1,0,0,2454,49,49,16,0,3,1,2
11,0,0,0,1,15,0,1,1,2560,71,71,22,0,3,0,2
0,0,0,0,3,11,0,0,0,2333,64,64,16,0,3,1,2
30,1,0,0,2,8,0,0,0,2022,31,31,16,0,3,1,2
31,0,0,0,2,13,0,0,0,4725,49,49,21,0,3,3,0
15,1,0,0,1,7,0,0,0,375,62,62,21,0,3,1,3
0,1,1,0,0,15,1,1,1,450,38,18,16,1,3,0,3
35,0,0,0,1,5,0,0,0,3173,45,45,4,0,3,2,4
0,0,0,0,3,5,0,0,0,8,59,59,5,0,3,3,3
1,0,1,0,0,15,1,1,1,570,40,19,18,0,3,0,3
22,1,0,0,6,0,0,0,0,2593,25,25,18,0,3,2,2
31,0,0,0,4,7,0,0,0,422,69,69,17,0,3,1,3
0,0,0,0,3,5,0,0,0,2738,48,48,18,0,3,2,2
2,0,1,1,2,15,0,1,1,319,43,41,20,0,3,0,3
0,0,0,0,1,5,0,0,0,32,48,48,21,0,3,2,3
30,0,1,1,0,5,1,0,0,211,51,16,17,1,3,3,3
22,1,0,0,0,15,1,1,1,1864,46,46,20,1,3,0,2
11,0,0,0,1,9,0,0,0,3132,57,57,22,0,3,2,4
0,0,0,0,4,15,0,1,1,4,74,74,18,0,3,0,3
11,0,0,0,0,7,1,0,0,576,41,41,3,0,3,3,3
0,0,0,0,3,14,0,0,0,4125,75,75,17,1,3,3,0
30,1,0,0,3,7,0,0,0,2658,28,28,12,1,3,1,2
11,1,0,0,2,0,0,0,0,2935,51,51,22,0,3,1,4
1,1,0,0,1,7,0,0,0,1048,26,26,3,0,3,1,1
11,1,0,0,0,15,1,1,1,3077,46,46,21,0,3,0,4
11,0,0,0,4,10,0,0,0,1427,53,53,22,0,3,2,1
10,1,1,0,1,0,0,0,0,1231,48,22,19,1,3,1,1
21,1,0,0,2,4,0,0,0,501,60,60,18,0,3,1,3
33,0,1,1,3,12,0,0,0,1476,45,24,21,0,3,2,1
12,1,0,0,1,8,0,0,0,2087,75,75,21,0,3,1,2
0,0,0,0,5,1,0,0,0,1651,65,65,18,0,3,2,1
11,1,0,0,3,11,0,0,0,117,27,27,18,0,3,1,3
1,1,1,1,2,5,0,0,0,2401,73,69,18,0,3,2,2
34,1,1,1,0,15,1,1,1,5094,61,54,20,0,3,0,0
12,0,0,0,2,15,0,1,1,1068,36,36,22,0,3,0,1
8,0,0,0,1,0,0,0,0,2027,42,42,2,0,3,1,2
2,0,1,1,1,15,0,1,1,433,34,28,15,1,3,0,3
33,0,0,0,2,0,0,0,0,685,44,44,1,0,3,1,3
11,0,0,0,0,15,1,1,1,3659,74,74,22,0,3,0,4
16,1,1,0,3,15,0,1,1,2739,44,36,2,1,3,0,2
11,1,0,0,3,15,0,1,1,4217,37,37,13,0,3,0,0
16,0,0,0,1,5,0,0,0,4145,54,54,18,1,3,2,0
0,1,0,0,3,11,0,0,0,704,28,28,21,0,3,2,3
11,0,1,1,4,7,0,0,0,1509,66,60,17,0,3,3,1
31,1,0,0,0,15,1,1,1,2142,25,25,21,1,0,0,2
35,0,0,0,4,15,0,1,1,2060,36,36,1,0,3,0,2
11,0,0,0,1,13,0,0,0,1192,71,71,15,1,3,2,1
1,0,0,0,0,15,1,1,1,2401,27,27,22,0,3,0,2
33,0,1,1,2,0,0,0,0,3894,60,48,21,0,3,2,4
18,1,0,0,2,15,0,1,1,1049,26,26,17,0,3,0,1
22,0,0,0,0,15,1,1,1,42,70,70,19,0,3,0,3
22,0,1,1,9,5,0,0,0,1328,61,60,2,0,3,2,1
11,0,0,0,2,2,0,0,0,1892,58,58,22,0,3,3,2
33,1,0,0,6,8,0,0,0,3911,23,23,15,0,0,3,4
2,0,1,1,0,8,1,0,0,77,75,64,19,0,3,1,3
0,0,0,0,0,5,1,0,0,760,60,60,19,1,3,1,3
11,0,0,0,1,5,0,0,0,673,51,51,14,1,3,1,3
0,0,1,1,1,0,0,0,0,2691,75,74,21,0,3,1,2
11,0,1,1,5,7,0,0,0,194,75,67,22,0,3,3,3
33,0,0,0,2,5,0,0,0,208,64,64,20,0,3,1,3
35,0,1,1,0,15,1,1,1,4097,55,48,22,0,3,0,0
30,0,0,0,1,13,0,0,0,139,75,75,20,0,3,1,3
0,1,0,0,1,15,0,1,1,125,26,26,5,0,3,0,3
22,0,0,0,0,10,1,0,0,59,59,59,17,0,3,2,3
4,1,0,0,0,15,1,1,1,34,21,21,21,0,3,0,3
33,0,0,0,1,15,0,1,1,663,60,60,15,0,3,0,3
32,0,0,0,1,15,0,1,1,337,65,65,20,0,3,0,3
12,0,0,0,3,15,0,1,1,958,26,26,1,0,3,0,1
33,0,0,0,6,6,0,0,0,1222,59,59,19,0,3,1,1
6,0,0,0,2,15,0,1,1,5284,53,53,22,0,3,0,0
11,0,0,0,4,9,0,0,0,302,74,74,22,1,3,3,3
1,1,0,0,2,15,0,1,1,45,21,21,16,0,0,0,3
4,1,0,0,2,8,0,0,0,749,30,30,4,0,3,1,3
0,0,1,1,2,12,0,0,0,2404,37,34,19,0,3,2,2
0,1,0,0,4,15,0,1,1,146,23,23,16,0,0,0,3
13,0,0,0,2,10,0,0,0,4222,40,40,14,0,3,2,0
7,1,0,0,2,10,0,0,0,1739,30,30,14,1,3,2,2
34,0,0,0,0,6,1,0,0,2938,58,58,22,0,3,3,4
11,0,0,0,0,5,1,0,0,1036,70,70,3,0,3,3,1
0,0,0,0,3,12,0,0,0,1114,65,65,16,0,3,1,1
30,0,0,0,1,15,0,1,1,1323,27,27,22,0,3,0,1
11,0,0,0,2,5,0,0,0,438,69,69,11,0,3,2,3
11,1,0,0,0,0,1,0,0,252,44,44,13,0,3,1,3
1,1,0,0,6,15,0,1,1,1185,26,26,21,0,3,0,1
35,1,0,0,0,15,1,1,1,1800,18,18,2,0,3,0,2
0,1,0,0,2,7,0,0,0,1200,24,24,16,0,3,1,1
22,1,0,0,0,15,1,1,1,13,48,48,12,0,3,0,3
0,0,1,1,3,15,0,1,1,1996,75,74,21,0,3,0,2
35,1,0,0,2,14,0,0,0,703,30,30,15,1,3,2,3
12,1,0,0,2,11,0,0,0,549,46,46,10,0,3,2,3
34,1,0,0,3,9,0,0,0,3630,25,25,1,0,3,3,4
35,1,0,0,0,9,1,0,0,263,52,52,4,0,3,1,3
31,0,0,0,4,15,0,1,1,422,31,31,6,1,3,0,3
1,0,0,0,0,5,1,0,0,1456,62,62,18,0,3,3,1
32,1,1,1,1,15,0,1,1,143,28,27,15,1,3,0,3
0,0,0,0,2,15,0,1,1,505,55,55,19,0,3,0,3
11,0,0,0,6,11,0,0,0,17,53,53,11,0,3,3,3
12,1,0,0,2,7,0,0,0,317,22,22,21,0,3,2,3
22,0,0,0,2,7,0,0,0,411,41,41,18,0,3,2,3
32,1,0,0,3,9,0,0,0,1197,27,27,19,1,3,1,1
1,1,0,0,4,15,0,1,1,45,21,21,16,0,0,0,3
32,0,0,0,0,9,1,0,0,3110,35,35,21,0,3,1,4
22,0,0,0,0,15,1,1,1,13,25,25,12,0,0,0,3
22,1,0,0,3,8,0,0,0,3309,24,24,4,0,3,2,4
22,0,0,0,3,8,0,0,0,41,49,49,18,1,3,2,3
22,0,0,0,5,15,0,1,1,1252,37,37,18,1,3,0,1
1,1,0,0,0,0,1,0,0,532,51,51,16,0,3,1,3
8,0,0,0,2,15,0,1,1,2138,19,19,22,0,3,0,2
34,1,0,0,3,5,0,0,0,1557,54,54,21,0,3,1,1
9,1,0,0,2,15,0,1,1,5118,75,75,1,1,3,0,0
11,1,0,0,1,15,0,1,1,2708,23,23,18,0,3,0,2
20,0,1,1,2,15,0,1,1,4426,63,50,1,0,3,0,0
0,0,0,0,2,9,0,0,0,46,49,49,19,0,3,1,3
11,0,0,0,1,5,0,0,0,1428,44,44,11,0,3,2,1
10,0,0,0,1,7,0,0,0,647,43,43,16,0,3,1,3
3,0,0,0,1,7,0,0,0,752,29,29,2,0,3,1,3
0,0,0,0,0,9,1,0,0,727,70,70,16,0,3,1,3
0,0,1,1,0,9,1,0,0,4141,75,73,21,0,3,1,0
11,0,1,1,5,15,0,1,1,712,43,32,3,1,3,0,3
19,0,1,1,1,11,0,0,0,3495,57,50,18,0,3,3,4
6,0,0,0,1,15,0,1,1,989,20,20,19,0,0,0,1
22,1,0,0,1,15,0,1,1,230,26,26,18,0,3,0,3
16,0,1,1,2,10,0,0,0,3144,54,45,19,0,3,1,4
7,1,0,0,0,0,1,0,0,1056,25,25,21,0,3,1,1
16,0,1,0,2,10,0,0,0,5753,55,22,1,0,3,1,0
22,0,0,0,2,8,0,0,0,2592,29,29,9,0,3,1,2
34,1,0,0,1,15,0,1,1,934,23,23,21,0,0,0,1
0,0,0,0,1,15,0,1,1,134,53,53,17,0,3,0,3
7,0,0,0,0,5,1,0,0,3104,55,55,1,0,3,1,4
0,1,0,0,0,15,1,1,1,327,20,20,12,1,0,0,3
34,1,0,0,1,11,0,0,0,4311,28,28,17,0,2,2,0
30,1,0,0,2,15,0,1,1,2785,53,53,22,0,3,0,2
2,1,0,0,1,15,0,1,1,2114,24,24,2,0,3,0,2
11,1,0,0,0,0,1,0,0,1738,27,27,2,0,3,1,2
11,0,0,0,4,15,0,1,1,1847,43,43,14,0,3,0,2
30,0,0,0,2,10,0,0,0,1265,40,40,22,1,3,2,1
11,1,0,0,2,7,0,0,0,1517,55,55,13,1,3,1,1
12,0,0,0,4,10,0,0,0,170,49,49,6,0,3,2,3
1,0,0,0,4,5,0,0,0,345,69,69,21,0,3,3,3
12,0,0,0,1,7,0,0,0,429,34,34,6,0,0,1,3
1,1,0,0,0,15,1,1,1,648,55,55,21,0,3,0,3
0,1,0,0,1,15,0,1,1,1542,24,24,19,1,0,0,1
12,1,1,1,1,10,0,0,0,170,29,26,18,1,3,3,3
11,0,1,1,0,2,1,0,0,133,53,51,18,0,3,2,3
0,0,0,0,1,10,0,0,0,1441,40,40,16,0,3,1,1
22,0,0,0,0,11,1,0,0,3240,62,62,18,0,3,2,4
4,1,0,0,0,15,1,1,1,1552,60,60,21,1,3,0,1
0,1,0,0,0,9,1,0,0,2957,24,24,13,0,3,2,4
11,0,1,1,0,5,1,0,0,632,66,60,14,0,3,3,3
8,1,0,0,0,10,1,0,0,1842,26,26,22,0,0,1,2
